GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "31000","Nebraska",4,SAACARTSCOMP,111,"...","  Performing arts companies ","Thousands of dollars",11792,10859,10085,13129,15139,14990,11593,11626,(D),(D),12960,12474,12550,13610,(D),(D),(D),(D),(D),17894,14798,15775,18526
 "31000","Nebraska",4,SAACARTSCOMP,112,"...","  Promoters of performing arts and similar events ","Thousands of dollars",3284,5570,8044,8765,8774,10895,14277,16064,17696,17181,19265,21564,23526,25072,25325,27641,29111,29677,33025,25023,28992,43322,51312
 "31000","Nebraska",4,SAACARTSCOMP,113,"...","  Agents/managers for artists ","Thousands of dollars",316,312,307,200,180,267,456,272,207,335,251,515,375,622,609,623,614,850,939,869,1245,1173,1795
 "31000","Nebraska",4,SAACARTSCOMP,114,"...","  Independent artists, writers, and performers ","Thousands of dollars",15438,10708,11305,10490,9468,10012,16002,13587,14323,18397,18199,28481,31135,29410,20358,21061,21030,19846,20603,20575,13823,28130,24939
 "31000","Nebraska",4,SAACARTSCOMP,120,"...","  Museums ","Thousands of dollars",10277,13940,13159,13849,15165,16551,17967,18904,21774,19494,19461,27614,31466,35234,32349,39640,42446,45998,46735,55098,43617,(D),55261
 "31000","Nebraska",4,SAACARTSCOMP,131,"...","  Advertising ","Thousands of dollars",34482,32667,35136,35572,34953,39654,38653,42822,39333,40963,44491,48845,48416,46608,48737,45675,55679,57798,55502,(D),(D),59026,61437
 "31000","Nebraska",4,SAACARTSCOMP,132,"...","  Architectural services ","Thousands of dollars",57175,58524,63239,65480,66664,70268,80103,83157,84642,74912,78322,79412,80999,83751,85947,89436,93474,99871,103514,105666,108636,116386,119309
 "31000","Nebraska",4,SAACARTSCOMP,133,"...","  Landscape architectural services ","Thousands of dollars",5523,3802,3327,2358,2481,2014,1959,1735,1767,1690,1476,1813,2008,1786,1975,1938,2230,1851,1751,1747,1892,1981,3231
 "31000","Nebraska",4,SAACARTSCOMP,134,"...","  Interior design services ","Thousands of dollars",1472,1505,3216,3255,3628,4288,4771,4296,3903,3589,3578,7030,5323,6957,8254,8540,11394,13088,12644,12992,14429,17861,19538
 "31000","Nebraska",4,SAACARTSCOMP,135,"...","  Industrial design services ","Thousands of dollars",(D),(D),(D),(D),(D),665,782,1166,1219,1332,(D),(D),(D),(D),4961,4077,2786,2653,4322,6321,5220,4884,3854
 "31000","Nebraska",4,SAACARTSCOMP,136,"...","  Graphic design services ","Thousands of dollars",6986,5862,5813,5759,6798,6122,6402,7197,6589,7590,6729,10390,8759,12334,12615,12453,11345,11173,11441,11482,12101,14508,14111
 "31000","Nebraska",4,SAACARTSCOMP,137,"...","  Computer systems design ","Thousands of dollars",6369,5740,6456,6989,7530,8250,8849,8740,8644,8863,9483,10880,11641,10851,11636,12389,8839,8962,8347,8058,7873,12157,13012
 "31000","Nebraska",4,SAACARTSCOMP,138,"...","  Photography and photofinishing services ","Thousands of dollars",23684,23582,21711,18985,16006,15819,15667,13937,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),13134
 "31000","Nebraska",4,SAACARTSCOMP,139,"...","  All other design services ","Thousands of dollars",(D),(D),(D),(D),(D),113,161,156,157,182,(D),(D),(D),(D),236,255,281,3500,3573,3608,4837,6646,6492
 "31000","Nebraska",4,SAACARTSCOMP,140,"...","  Fine arts education ","Thousands of dollars",(D),2429,3290,3987,4294,4633,4982,5858,6730,7067,7219,7001,7385,9146,9846,11260,13220,15524,15541,14453,16479,21354,23105
 "31000","Nebraska",4,SAACARTSCOMP,150,"...","  Education services ","Thousands of dollars",13410,16339,18396,19621,20520,21367,17454,18258,15911,15638,15485,17437,16718,14934,14435,12770,12139,12894,15814,20211,15632,15262,13917
 "31000","Nebraska",4,SAACARTSCOMP,200,"..."," Supporting arts and cultural production ","Thousands of dollars",941183,962871,993955,1017732,978353,980938,969306,977242,941663,955355,949585,964069,975482,1016123,1064060,1128872,1164259,1227990,1352650,1520826,1628396,1762278,1715659
 "31000","Nebraska",4,SAACARTSCOMP,211,"...","  Rental and leasing ","Thousands of dollars",(D),7489,5932,6572,6065,6762,6720,5719,5769,4933,4281,4963,5522,4945,5268,(D),4455,4765,5214,4500,4722,5081,(D)
 "31000","Nebraska",4,SAACARTSCOMP,212,"...","  Grantmaking and giving services ","Thousands of dollars",2796,3015,3700,3428,3266,4145,4605,4780,5591,5478,6271,4952,4985,4448,4887,4287,3819,4102,4770,4074,5348,5454,6164
 "31000","Nebraska",4,SAACARTSCOMP,213,"...","  Unions ","Thousands of dollars",2317,2055,2197,2433,2379,2756,2451,2591,2692,2616,2760,3040,2199,1909,1792,1595,1606,1555,1494,1611,1685,1698,1908
 "31000","Nebraska",4,SAACARTSCOMP,214,"...","  Government ","Thousands of dollars",499718,528318,519225,499243,475124,454492,406850,420490,435456,461766,465469,476836,478400,493254,507894,529033,552764,582593,618401,640701,652240,680877,665189
 "31000","Nebraska",4,SAACARTSCOMP,215,"...","  Other support services ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),4391,3978,4321,4841,4622,9899,9986,9787,6125,5979,6332,6499
 "31000","Nebraska",4,SAACARTSCOMP,221,"...","  Publishing ","Thousands of dollars",61465,62058,70818,71121,75931,75423,84328,81833,70097,64229,65254,67094,78221,79347,78937,103785,97434,102969,112769,135843,240729,256806,253925
 "31000","Nebraska",4,SAACARTSCOMP,222,"...","  Motion pictures ","Thousands of dollars",13996,13179,14591,15770,15691,12509,12863,11870,13167,12916,12895,14171,14421,16412,16874,15410,18232,18388,18300,12534,17818,23896,26206
 "31000","Nebraska",4,SAACARTSCOMP,223,"...","  Sound recording ","Thousands of dollars",819,793,994,1175,1190,1587,1616,2693,1505,1332,1343,1118,994,1176,1069,909,905,1134,394,360,620,531,575
 "31000","Nebraska",4,SAACARTSCOMP,224,"...","  Broadcasting ","Thousands of dollars",(D),104133,115080,(D),125013,124713,145976,147211,161007,147484,155792,162924,161659,(D),(D),185061,175741,177026,167458,166941,176240,206706,196289
 "31000","Nebraska",4,SAACARTSCOMP,225,"...","  Other information services ","Thousands of dollars",14932,(D),17504,17748,16332,9680,9586,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),110078,107980
 "31000","Nebraska",4,SAACARTSCOMP,231,"...","  Jewelry and silverware manufacturing ","Thousands of dollars",376,330,416,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0
 "31000","Nebraska",4,SAACARTSCOMP,232,"...","  Printed goods manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D),43655,41440,37622,34228,31300,30873,29880,28679,27470,28237,26161,26552,24461,22206,22165,24901,30589
 "31000","Nebraska",4,SAACARTSCOMP,233,"...","  Musical instruments manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "31000","Nebraska",4,SAACARTSCOMP,234,"...","  Custom architectural woodwork and metalwork manufacturing ","Thousands of dollars",1134,1377,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "31000","Nebraska",4,SAACARTSCOMP,236,"...","  Other goods manufacturing ","Thousands of dollars",(D),1724,1944,1676,1683,1691,2276,1886,1405,(D),1676,1495,1319,1347,1441,1285,1650,1540,1567,1770,1920,1730,1734
 "31000","Nebraska",4,SAACARTSCOMP,240,"...","  Construction ","Thousands of dollars",45104,26118,38507,47666,35231,32337,34791,30529,17344,23290,19209,21575,26642,44788,49462,53574,77718,66736,128383,245654,187021,245575,183536
 "31000","Nebraska",4,SAACARTSCOMP,250,"...","  Wholesale and transportation industries ","Thousands of dollars",38790,42364,41229,48676,47729,47482,46442,49112,43497,53546,58311,43413,38398,36279,37184,37175,36861,48829,53881,64516,55484,59543,96876
 "31000","Nebraska",4,SAACARTSCOMP,260,"...","  Retail industries ","Thousands of dollars",105489,117076,122870,135334,130051,(D),(D),(D),125360,123377,106566,108798,109699,103825,102871,105990,92833,98557,99038,98142,114219,127724,126964
 "31000","Nebraska",4,SAACARTSCOMP,300,"..."," All other industries 2/","Thousands of dollars",51396,53424,52607,53428,55435,56291,59900,60841,59647,54941,54722,53113,52433,55313,59224,60689,60453,62416,64665,66070,68941,75313,79743
 "32000","Nevada",8,SAACARTSCOMP,1,"...","Total compensation ","Thousands of dollars",45073360,46488041,49952111,55534313,61277074,65857923,69798221,69897474,64376950,63233073,63767637,65860339,67684592,72260887,76468634,80399381,84329429,89406136,94767327,92585106,104520819,116616564,124276853
 "32000","Nevada",8,SAACARTSCOMP,10,"...","Total ACPSA compensation ","Thousands of dollars",2326870,2491757,2351986,2448296,2431677,2529546,2791029,2861930,2707327,2691502,2302650,2381399,2464597,2625402,2682246,2918592,2966072,3892426,4157442,3257874,3626674,3947191,4448569
 "32000","Nevada",8,SAACARTSCOMP,100,"..."," Core arts and cultural production ","Thousands of dollars",368258,350864,416356,490010,542275,601530,648310,632266,540165,532441,565501,598199,580483,695955,714997,830010,745105,799499,847443,659930,707586,1040012,1255669
 "32000","Nevada",8,SAACARTSCOMP,111,"...","  Performing arts companies ","Thousands of dollars",121827,105518,129203,175749,187346,187388,195900,177238,169690,177769,194013,172605,159531,189823,220207,228515,219690,233543,244851,125944,125487,236463,352624
 "32000","Nevada",8,SAACARTSCOMP,112,"...","  Promoters of performing arts and similar events ","Thousands of dollars",12910,14754,17665,18959,20852,27753,33778,50379,56721,57146,67996,83503,81551,91495,85361,192207,87786,88745,96441,98146,113212,186838,259679
 "32000","Nevada",8,SAACARTSCOMP,113,"...","  Agents/managers for artists ","Thousands of dollars",6015,8723,11034,10167,9633,10496,6315,6828,3251,2920,3931,4423,4310,5195,7320,6015,6500,7700,7636,7523,9895,9959,11426
 "32000","Nevada",8,SAACARTSCOMP,114,"...","  Independent artists, writers, and performers ","Thousands of dollars",47736,43753,59045,71309,84080,95569,94967,84306,69670,81475,87966,94121,99137,133930,112790,106660,104825,111892,131276,95322,101950,175198,183774
 "32000","Nevada",8,SAACARTSCOMP,120,"...","  Museums ","Thousands of dollars",3481,7169,5946,6554,7090,8201,8812,9359,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),29258,31974,42375
 "32000","Nevada",8,SAACARTSCOMP,131,"...","  Advertising ","Thousands of dollars",33586,31946,35816,39744,45241,56504,65360,66424,56097,57052,60830,68334,70215,71576,78536,78098,91788,93126,94706,86020,93393,113759,121925
 "32000","Nevada",8,SAACARTSCOMP,132,"...","  Architectural services ","Thousands of dollars",67954,61971,70223,74056,89161,107208,127394,125491,86462,64768,60428,61409,63291,69745,71172,73830,77324,90889,97000,91058,92908,109197,111647
 "32000","Nevada",8,SAACARTSCOMP,133,"...","  Landscape architectural services ","Thousands of dollars",3506,3320,7426,9431,9236,5696,5362,4383,3031,2424,2236,2059,2008,2184,2576,3278,5151,5541,5753,6667,7763,9761,10077
 "32000","Nevada",8,SAACARTSCOMP,134,"...","  Interior design services ","Thousands of dollars",9626,8657,9856,11417,12419,18485,20749,19974,10328,6922,7925,11236,9854,14137,15531,15513,18722,20405,20070,17221,19826,26119,26994
 "32000","Nevada",8,SAACARTSCOMP,135,"...","  Industrial design services ","Thousands of dollars",(D),(D),(D),6248,6032,5379,7351,6495,5988,4596,3167,4116,3615,4163,4223,3051,2665,3174,4127,3967,5113,8220,7207
 "32000","Nevada",8,SAACARTSCOMP,136,"...","  Graphic design services ","Thousands of dollars",10888,10647,11809,11597,12920,15934,16694,16940,14036,14058,14588,20952,14654,21802,22521,23296,26879,31431,28541,24056,31673,32103,28304
 "32000","Nevada",8,SAACARTSCOMP,137,"...","  Computer systems design ","Thousands of dollars",2896,2652,3087,3870,4533,4855,6083,6218,5199,5384,5621,6314,7304,8812,8111,8951,6476,6917,6989,6986,8209,12919,14401
 "32000","Nevada",8,SAACARTSCOMP,138,"...","  Photography and photofinishing services ","Thousands of dollars",35673,39905,39057,40073,41064,43697,44159,43706,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),37018,46980,48885
 "32000","Nevada",8,SAACARTSCOMP,139,"...","  All other design services ","Thousands of dollars",(D),(D),(D),1434,727,902,1474,1570,2053,2216,1504,1865,1924,3003,3540,4425,4817,5422,6669,6990,7249,10786,10953
 "32000","Nevada",8,SAACARTSCOMP,140,"...","  Fine arts education ","Thousands of dollars",2441,2292,3043,3956,4826,5353,5769,6039,5911,6061,5953,5643,7333,9950,10807,10729,11899,11866,12648,10155,12740,18498,19033
 "32000","Nevada",8,SAACARTSCOMP,150,"...","  Education services ","Thousands of dollars",4274,5544,6923,5448,7114,8109,8145,6918,8544,8922,8557,8200,8095,7912,7880,7041,7917,9766,10201,12440,11893,11238,6365
 "32000","Nevada",8,SAACARTSCOMP,200,"..."," Supporting arts and cultural production ","Thousands of dollars",1888402,2068429,1861202,1878438,1802601,1838123,2046868,2137104,2081762,2080626,1659326,1708897,1811102,1851950,1883220,1999940,2131041,2997774,3210020,2502294,2810320,2779603,3058342
 "32000","Nevada",8,SAACARTSCOMP,211,"...","  Rental and leasing ","Thousands of dollars",21729,26404,21765,24245,25331,29109,33270,29360,26420,21603,22239,24304,25261,27398,33593,34674,36709,38092,39449,29704,34183,(D),61943
 "32000","Nevada",8,SAACARTSCOMP,212,"...","  Grantmaking and giving services ","Thousands of dollars",671,692,879,880,1119,1343,1537,1457,1694,1520,1770,1844,1898,2077,1788,1527,1450,1291,1450,1452,1742,2079,2668
 "32000","Nevada",8,SAACARTSCOMP,213,"...","  Unions ","Thousands of dollars",6018,5216,5371,5797,5672,7061,6631,7409,8075,7923,8151,9194,6259,5230,4677,4120,3892,3802,3558,3679,3544,3944,4624
 "32000","Nevada",8,SAACARTSCOMP,214,"...","  Government ","Thousands of dollars",846465,940873,962537,872243,712222,690855,654062,676950,714866,728937,714218,716574,724474,746510,780610,801688,861550,916094,970731,1024357,1002622,1044476,1020225
 "32000","Nevada",8,SAACARTSCOMP,215,"...","  Other support services ","Thousands of dollars",1578,1860,2798,3136,3369,3773,3749,3812,2941,2985,2751,3423,2620,2974,3525,3324,6887,6164,7037,(D),(D),5466,8589
 "32000","Nevada",8,SAACARTSCOMP,221,"...","  Publishing ","Thousands of dollars",88208,86754,85929,81002,92192,99970,103588,99403,87528,81355,82242,75843,84216,86111,89556,94061,96038,105878,122657,121841,161150,219254,313333
 "32000","Nevada",8,SAACARTSCOMP,222,"...","  Motion pictures ","Thousands of dollars",53904,41438,45428,51976,51396,64756,78067,77195,68292,63272,67678,77502,69398,93144,92213,108866,101970,105917,114167,64786,118790,165281,169283
 "32000","Nevada",8,SAACARTSCOMP,223,"...","  Sound recording ","Thousands of dollars",6601,5718,4199,12133,11490,13720,14569,23518,21429,21391,23434,21142,22350,23130,26182,25344,25530,25530,26358,12580,16156,23965,25127
 "32000","Nevada",8,SAACARTSCOMP,224,"...","  Broadcasting ","Thousands of dollars",137720,142966,(D),161131,(D),(D),188218,186606,187900,191123,192927,208327,194484,208779,208846,206216,205919,212743,208255,201749,219636,226307,211660
 "32000","Nevada",8,SAACARTSCOMP,225,"...","  Other information services ","Thousands of dollars",(D),(D),18548,11705,18621,25726,25473,30775,42331,36032,35098,43137,44888,59646,62107,65145,76381,97598,97429,125045,384057,162263,190187
 "32000","Nevada",8,SAACARTSCOMP,231,"...","  Jewelry and silverware manufacturing ","Thousands of dollars",3752,3189,3242,(D),3812,3578,2578,3742,2485,5522,6514,6241,7248,10740,14558,14116,10604,6275,(D),5998,10083,(D),(D)
 "32000","Nevada",8,SAACARTSCOMP,232,"...","  Printed goods manufacturing ","Thousands of dollars",(D),24237,24475,(D),(D),33505,41505,38859,32280,32869,28340,29174,31758,34018,30888,33143,34613,35736,34887,29972,29087,35543,36716
 "32000","Nevada",8,SAACARTSCOMP,233,"...","  Musical instruments manufacturing ","Thousands of dollars",(D),(D),(D),0,(D),(D),(D),(D),(D),(D),(D),(D),(D),348,(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "32000","Nevada",8,SAACARTSCOMP,234,"...","  Custom architectural woodwork and metalwork manufacturing ","Thousands of dollars",3883,5188,6197,7737,9851,12400,17459,30443,(D),(D),11835,12195,12928,15960,20300,23624,27250,26685,30599,33108,34125,39785,48150
 "32000","Nevada",8,SAACARTSCOMP,236,"...","  Other goods manufacturing ","Thousands of dollars",10043,10887,11672,12983,13600,13760,17301,12673,9947,9785,8757,(D),8814,(D),12461,12319,(D),16053,18005,19766,22624,22474,22908
 "32000","Nevada",8,SAACARTSCOMP,240,"...","  Construction ","Thousands of dollars",310723,393866,187844,272029,323021,306469,457437,504776,489180,475012,90017,93805,141573,76308,78275,146645,163518,882845,1001816,312014,173718,210502,308517
 "32000","Nevada",8,SAACARTSCOMP,250,"...","  Wholesale and transportation industries ","Thousands of dollars",121064,132061,100507,112181,115797,122945,(D),(D),(D),137879,(D),164623,(D),(D),(D),(D),274998,(D),306416,(D),327530,365008,410358
 "32000","Nevada",8,SAACARTSCOMP,260,"...","  Retail industries ","Thousands of dollars",225091,225660,227469,217287,224143,239637,266896,271589,244650,249683,208211,213253,217648,222866,193252,190706,186612,201717,221159,235576,266431,183868,198838
 "32000","Nevada",8,SAACARTSCOMP,300,"..."," All other industries 2/","Thousands of dollars",70210,72463,74429,79848,86801,89893,95852,92560,85400,78435,77823,74303,73012,77497,84029,88642,89926,95152,99979,95649,108767,127576,134558
 "33000","New Hampshire",1,SAACARTSCOMP,1,"...","Total compensation ","Thousands of dollars",27024400,27499575,28631088,30472513,31904464,33624063,34936465,35790251,35046401,35636138,36884341,37597875,38678316,40630866,42304009,43712905,45370744,47251262,49161300,50700292,57824317,59922272,63538039
 "33000","New Hampshire",1,SAACARTSCOMP,10,"...","Total ACPSA compensation ","Thousands of dollars",1128656,1160534,1160336,1172851,1171368,1181176,1198899,1234082,1195086,1218311,1247284,1302009,1337889,1412928,1395642,1446957,1460964,1491903,1544836,1604835,1732928,1834425,1842816
 "33000","New Hampshire",1,SAACARTSCOMP,100,"..."," Core arts and cultural production ","Thousands of dollars",146760,149309,146871,160600,154073,159687,176049,181271,167710,169583,174988,196493,195309,204021,213779,239224,243251,243633,260372,262664,267120,343614,362140
